questionID,originalQuestionID,totalPossiblePoint,AnswerKey,isMultipleChoiceQuestion,includesDiagram,examName,schoolGrade,year,question,subject,isTest,isDev,,,,,,
MDSA_2011_4_33,33,1,A,1,0,Maryland School Assessment - Science,4,2011,Some objects conduct electricity. Which object is the best conductor of electricity?    (A) a metal fork (B) a wood spoon (C) a plastic comb (D) a rubber eraser,Science,1,1,,,,,,
MDSA_2011_4_36,36,1,B,1,0,Maryland School Assessment - Science,4,2011,"A teacher carefully places some objects into very hot water. After one minute, which item is most likely too hot to touch? (A) a cloth napkin (B) a metal spoon (C) a plastic pencil (D) a wooden stick",Science,1,1,,,,,,
MDSA_2011_4_36,36,1,B,1,0,Maryland School Assessment - Science,4,2011,"A teacher carefully places some objects into very hot water. After one minute, which item is most likely too hot to touch?    (A) a cloth napkin (B) a metal spoon (C) a plastic pencil (D) a wooden stick",Science,1,1,,,,,,
MDSA_2011_4_40,40,1,C,1,0,Maryland School Assessment - Science,4,2011,"A student heated a pan of soup on a stove. While stirring the soup with a metal spoon, the student noticed the spoon became very warm. What is the most likely reason the spoon became warm?    (A) The stirring action heated the spoon. (B) Warm air in the room heated the spoon. (C) Heat from the soup was transferred to the spoon. (D) The student’s hand transferred heat to the spoon.",Science,1,0,,,,,,
MDSA_2011_4_40,40,1,C,1,0,Maryland School Assessment - Science,4,2011,"A student heated a pan of soup on a stove. While stirring the soup with a metal spoon, the student noticed the spoon became very warm. What is the most likely reason the spoon became warm?
 
 A The stirring action heated the spoon.
 B Warm air in the room heated the spoon.
 C Heat from the soup was transferred to the spoon.
 D The student’s hand transferred heat to the spoon.",Science,1,0,,,,,,
MDSA_2011_4_5,5,1,A,1,0,Maryland School Assessment - Science,4,2011,Some objects are attracted by magnets. Which object is attracted by a magnet? (A) an iron nail (B) an ice cube (C) a plastic knife (D) a wooden ruler,Science,1,0,,,,,,
MDSA_2011_4_8,8,1,C,1,0,Maryland School Assessment - Science,4,2011,"Scientists have monitored the amount of acid rainfall in Frederick County, Maryland, since 1982. Humans in Frederick County are affected by acid rain because acid rain alters
 
 A wind patterns
 B air temperatures
 C the quality of water
 D the amount of precipitation",Science,1,1,,,,,,
MDSA_2011_4_8,8,1,C,1,0,Maryland School Assessment - Science,4,2011,"Scientists have monitored the amount of acid rainfall in Frederick County, Maryland, since 1982. Humans in Frederick County are affected by acid rain because acid rain alters    (A) wind patterns (B) air temperatures (C) the quality of water (D) the amount of precipitation",Science,1,1,,,,,,
MDSA_2011_5_11,11,1,A,1,0,Maryland School Assessment - Science,5,2011,"A hydrologist studies the location, movement, and quality of water. A hydrologist recognizes the importance that water exists as ___. (A) a solid, a liquid, and a gas (vapor) (B) a solid and a liquid (C) a solid and a gas (vapor) (D) a solid only",Science,1,1,,,,,,
MDSA_2011_5_11,11,1,A,1,0,Maryland School Assessment - Science,5,2011,"A hydrologist studies the location, movement, and quality of water. A hydrologist recognizes the importance that water exists as    (A) a solid, a liquid, and a gas (vapor) (B) a solid and a liquid (C) a solid and a gas (vapor) (D) a solid only",Science,1,1,,,,,,
MDSA_2011_5_13,13,1,C,1,0,Maryland School Assessment - Science,5,2011,"Vertical Farming in the Big Apple Downtown Manhattan is hardly a place you would associate with agriculture. Rather, with its countless restaurants, cafes, shops and supermarkets this is a place of consumption. And so every morsel, every bite of food New Yorkers munch through every day must be trucked, shipped or flown in, from across the country, and across the world. Now though, scientists at Columbia University are proposing an alternative. Their vision of the future is one in which the skyline of New York and other cities include a new kind of skyscraper: the “vertical farm.” The idea is simple enough. Imagine a 30-story building with glass walls, topped off with a huge solar panel. On each floor there would be giant planting beds, indoor fields in effect. There would be a sophisticated irrigation system. And so crops of all kinds and small livestock could all be grown in a controlled environment in the most urban of settings. That means there would be no shipping costs, and no pollution caused by moving produce around the country. It’s all the brainchild of Columbia University Professor Dickson Despommier. Professor Despommier lists many advantages of this revolutionary kind of agriculture. They include: • Year round crop production in a controlled environment • All produce would be organic as there would be no exposure to wild parasites and bugs • Elimination of environmentally damaging agricultural runoff • Food being produced locally to where it is consumed And, says the professor, vertical farming would allow some existing traditional farms to be returned to natural forests. Good news in a time of global warming. The plan is to make the whole complex sustainable. Energy would come from a giant solar panel but there would also be incinerators that would use the farm’s waste products for fuel. All of the water in the entire complex would be recycled. For now, vertical farms are a virtual concept. But the scientists insist that the theory is sound. All they need now, they say, is money to make this a reality. Which material used in a vertical farm is made from a renewable natural resource?
 
 A copper wire
 B steel beams
 C fertilized soil
 D plastic pipes",Science,1,1,,,,,,
MDSA_2011_5_14,14,1,D,1,0,Maryland School Assessment - Science,5,2011,"Vertical Farming in the Big Apple Downtown Manhattan is hardly a place you would associate with agriculture. Rather, with its countless restaurants, cafes, shops and supermarkets this is a place of consumption. And so every morsel, every bite of food New Yorkers munch through every day must be trucked, shipped or flown in, from across the country, and across the world. Now though, scientists at Columbia University are proposing an alternative. Their vision of the future is one in which the skyline of New York and other cities include a new kind of skyscraper: the “vertical farm.” The idea is simple enough. Imagine a 30-story building with glass walls, topped off with a huge solar panel. On each floor there would be giant planting beds, indoor fields in effect. There would be a sophisticated irrigation system. And so crops of all kinds and small livestock could all be grown in a controlled environment in the most urban of settings. That means there would be no shipping costs, and no pollution caused by moving produce around the country. It’s all the brainchild of Columbia University Professor Dickson Despommier. Professor Despommier lists many advantages of this revolutionary kind of agriculture. They include: • Year round crop production in a controlled environment • All produce would be organic as there would be no exposure to wild parasites and bugs • Elimination of environmentally damaging agricultural runoff • Food being produced locally to where it is consumed And, says the professor, vertical farming would allow some existing traditional farms to be returned to natural forests. Good news in a time of global warming. The plan is to make the whole complex sustainable. Energy would come from a giant solar panel but there would also be incinerators that would use the farm’s waste products for fuel. All of the water in the entire complex would be recycled. For now, vertical farms are a virtual concept. But the scientists insist that the theory is sound. All they need now, they say, is money to make this a reality. A benefit of allowing farmland to be returned to natural forest would most likely be
 
 A more soil for crops
 B fewer native plants
 C decreased timber for building
 D increased habitats for wildlife",Science,1,0,,,,,,
MDSA_2011_5_20,20,1,D,1,0,Maryland School Assessment - Science,5,2011,"The snowshoe hare sheds its fur twice a year. In the summer, the fur of the hare is brown. In the winter, the fur is white. Which of these statements best explains the advantage of shedding fur? (A) Shedding fur keeps the hare clean. (B) Shedding fur helps the hare move quickly. (C) Shedding fur keeps the hare’s home warm. (D) Shedding fur helps the hare blend into its habitat.",Science,1,1,,,,,,
